delivery_id,order_id,rider_id,delivery_status,delivery_time
5790,14856,21,In Transit,16:56:00
5791,10128,9,Delivered,06:02:00
5792,13475,2,Delivered,12:07:00
5793,17970,4,Delivered,20:54:00
5794,14311,8,Delivered,02:10:00
5795,12439,32,Delivered,04:44:00
5796,13766,14,Delivered,01:54:00
5797,16877,13,Delivered,06:43:00
5798,15897,21,In Transit,05:23:00
5799,15841,24,Delivered,05:44:00
5800,18843,18,Failed,17:02:00
5801,19771,26,Delivered,04:50:00
5802,11474,32,Delivered,08:51:00
5803,14822,33,Delivered,18:55:00
5804,16916,31,Delivered,02:36:00
5805,13561,18,Delivered,16:02:00
5806,13952,12,Delivered,21:34:00
5807,10050,25,Delivered,00:12:00
5808,15438,31,Delivered,12:12:00
5809,19898,10,Delivered,20:20:00
5810,10888,34,Delivered,06:14:00
5811,12617,3,Delivered,18:45:00
5812,10517,8,Delivered,10:03:00
5813,13169,32,Delivered,04:04:00
5814,12950,29,In Transit,13:23:00
5815,11425,22,Delivered,00:14:00
5816,10140,20,Failed,06:56:00
5817,11925,6,Delivered,17:51:00
5818,12379,29,Failed,19:48:00
5819,13198,17,Delivered,22:53:00
5820,15132,31,Delivered,14:53:00
5821,10113,34,Delivered,04:37:00
5822,14560,4,Delivered,20:39:00
5823,14596,2,In Transit,12:48:00
5824,17998,12,Delivered,00:27:00
5825,13251,6,Delivered,19:08:00
5826,14691,8,Delivered,14:27:00
5827,18116,21,Delivered,23:34:00
5828,17768,15,Delivered,00:23:00
5829,14547,7,Delivered,02:46:00
5830,17085,15,Delivered,17:41:00
5831,13278,6,Delivered,16:20:00
5832,17543,17,Delivered,17:44:00
5833,16594,4,Delivered,06:34:00
5834,14069,22,Delivered,00:41:00
5835,14409,32,Delivered,09:58:00
5836,18645,22,Delivered,05:05:00
5837,18589,27,In Transit,05:32:00
5838,17385,15,Delivered,13:20:00
5839,13223,22,Failed,11:50:00
5840,18211,28,Delivered,19:48:00
5841,10452,9,In Transit,09:24:00
5842,13732,34,Delivered,00:00:00
5843,18954,9,Delivered,06:37:00
5844,14987,15,Delivered,06:15:00
5845,13664,20,Delivered,09:34:00
5846,12764,8,In Transit,20:13:00
5847,10659,28,Delivered,18:34:00
5848,17679,19,Delivered,19:01:00
5849,17677,16,Delivered,23:22:00
5850,14621,11,Failed,09:33:00
5851,11000,8,Delivered,11:16:00
5852,10390,33,Delivered,04:55:00
5853,13408,10,Delivered,10:30:00
5854,11477,18,Delivered,14:21:00
5855,12241,3,In Transit,06:28:00
5856,12387,27,Delivered,23:29:00
5857,19140,28,Delivered,06:52:00
5858,10993,6,Delivered,02:39:00
5859,14998,14,In Transit,14:32:00
5860,13923,7,Delivered,07:52:00
5861,12973,10,Failed,03:00:00
5862,13387,15,Delivered,22:45:00
5863,17886,31,In Transit,12:03:00
5864,18813,29,In Transit,14:53:00
5865,14770,17,Delivered,13:12:00
5866,11294,29,Failed,00:56:00
5867,11825,15,Delivered,17:25:00
5868,12874,26,Delivered,15:29:00
5869,14174,12,Failed,12:58:00
5870,12536,25,Delivered,07:27:00
5871,19133,5,Delivered,10:13:00
5872,11908,4,Delivered,10:42:00
5873,10043,31,Delivered,03:07:00
5874,19492,3,In Transit,05:20:00
5875,10369,3,Delivered,14:09:00
5876,11152,26,In Transit,14:05:00
5877,17753,17,Delivered,23:28:00
5878,16359,10,Delivered,20:43:00
5879,15913,2,Delivered,16:01:00
5880,16508,24,Delivered,22:28:00
5881,17526,11,Delivered,20:04:00
5882,14161,24,Delivered,09:26:00
5883,14288,23,Delivered,22:03:00
5884,17776,32,Delivered,14:20:00
5885,16715,23,Delivered,21:03:00
5886,10175,34,Delivered,03:53:00
5887,11904,19,Delivered,16:49:00
5888,11100,2,In Transit,09:09:00
5889,18115,2,Delivered,21:55:00
5890,13409,15,Delivered,16:47:00
5891,11539,21,In Transit,12:56:00
5892,12293,5,Delivered,02:21:00
5893,19301,27,Delivered,06:26:00
5894,11364,24,In Transit,05:23:00
5895,17189,7,Delivered,07:43:00
5896,16628,6,Delivered,18:38:00
5897,15261,33,Delivered,02:19:00
5898,16816,17,In Transit,08:51:00
5899,19462,30,Failed,22:22:00
5900,10681,8,Failed,12:33:00
5901,19316,7,Delivered,19:59:00
5902,19299,6,Delivered,02:16:00
5903,13665,4,Delivered,20:05:00
5904,11662,1,Delivered,16:03:00
5905,10509,15,In Transit,22:06:00
5906,10167,31,Delivered,00:24:00
5907,15498,25,Delivered,21:54:00
5908,18300,33,Delivered,00:13:00
5909,11007,5,Delivered,18:20:00
5910,19740,5,Delivered,18:03:00
5911,11915,17,Delivered,00:37:00
5912,13495,14,Delivered,15:00:00
5913,19634,29,Delivered,14:40:00
5914,19751,8,Failed,09:39:00
5915,16445,34,In Transit,06:38:00
5916,14991,1,Delivered,18:05:00
5917,12537,29,In Transit,05:32:00
5918,11105,29,Delivered,20:24:00
5919,13876,5,Delivered,21:52:00
5920,17524,32,Delivered,18:11:00
5921,11753,24,Delivered,16:09:00
5922,15311,19,Delivered,08:14:00
5923,17297,12,Delivered,07:35:00
5924,12917,1,Delivered,20:20:00
5925,18975,7,Delivered,23:40:00
5926,15755,17,Delivered,21:52:00
5927,10153,34,Delivered,18:01:00
5928,17691,7,Delivered,14:05:00
5929,15680,17,Delivered,04:14:00
5930,13908,3,Delivered,16:45:00
5931,19136,29,Delivered,13:38:00
5932,12553,22,Delivered,23:37:00
5933,12774,29,Delivered,05:32:00
5934,16099,5,In Transit,19:31:00
5935,13552,30,Delivered,18:33:00
5936,13723,23,Delivered,02:09:00
5937,19871,21,Delivered,09:27:00
5938,10521,26,Delivered,15:04:00
5939,18034,21,Delivered,09:48:00
5940,14539,20,In Transit,11:10:00
5941,16779,23,Delivered,11:19:00
5942,11823,4,In Transit,01:54:00
5943,14087,21,Delivered,08:51:00
5944,16149,21,Delivered,00:51:00
5945,18743,1,In Transit,09:21:00
5946,19473,15,In Transit,01:39:00
5947,17742,17,In Transit,00:33:00
5948,10310,14,In Transit,06:18:00
5949,17721,19,Delivered,18:03:00
5950,18223,34,Delivered,15:52:00
5951,18657,6,Delivered,21:37:00
5952,13600,6,Delivered,18:31:00
5953,13623,5,Delivered,12:23:00
5954,13812,7,Delivered,22:49:00
5955,13451,33,Delivered,12:27:00
5956,14592,13,In Transit,23:24:00
5957,10206,1,Delivered,06:53:00
5958,19841,13,Delivered,01:42:00
5959,11136,27,Delivered,07:03:00
5960,19385,7,Delivered,21:47:00
5961,12750,3,Delivered,09:49:00
5962,13614,25,In Transit,07:52:00
5963,10306,33,Delivered,01:05:00
5964,11850,17,In Transit,20:34:00
5965,17670,14,Delivered,04:21:00
5966,11989,23,Delivered,10:16:00
5967,13241,24,Delivered,00:03:00
5968,12799,29,Delivered,19:38:00
5969,14516,27,Delivered,11:47:00
5970,15631,23,Delivered,07:40:00
5971,19373,31,Delivered,09:52:00
5972,13110,17,Delivered,22:57:00
5973,14940,3,Failed,01:27:00
5974,14060,5,Delivered,15:23:00
5975,11988,15,Delivered,09:37:00
5976,17158,6,Delivered,23:48:00
5977,18875,10,Delivered,05:37:00
5978,16614,32,Delivered,15:42:00
5979,10384,23,Delivered,22:19:00
5980,15635,17,Delivered,13:05:00
5981,14308,20,Delivered,07:41:00
5982,13389,15,Delivered,22:46:00
5983,13157,22,Delivered,05:01:00
5984,19996,6,Delivered,22:02:00
5985,12728,4,Delivered,23:23:00
5986,16334,23,Delivered,06:26:00
5987,19900,19,Delivered,19:05:00
5988,18752,31,Delivered,20:17:00
5989,18303,3,Delivered,22:16:00
5990,16038,28,Delivered,15:38:00
5991,13833,3,Failed,13:09:00
5992,18918,14,Delivered,12:01:00
5993,14777,18,Failed,04:49:00
5994,14277,27,Delivered,07:22:00
5995,10254,10,Delivered,18:32:00
5996,17896,15,Delivered,03:19:00
5997,19591,19,Delivered,15:18:00
5998,17289,9,In Transit,08:24:00
5999,10279,4,In Transit,14:32:00
6000,13253,15,Delivered,04:58:00
6001,12481,8,Delivered,14:39:00
6002,10290,1,Delivered,19:39:00
6003,16087,7,Failed,22:33:00
6004,13076,31,Delivered,10:01:00
6005,18124,18,Delivered,11:47:00
6006,17599,12,Delivered,18:26:00
6007,16404,30,Failed,04:40:00
6008,15090,33,In Transit,20:26:00
6009,17284,7,Failed,20:44:00
6010,19718,28,Delivered,12:08:00
6011,18403,3,Delivered,17:13:00
6012,16122,6,Delivered,21:32:00
6013,17755,31,Delivered,11:14:00
6014,10271,15,Delivered,10:23:00
6015,16010,7,Delivered,20:36:00
6016,14571,30,Delivered,17:14:00
6017,19117,27,Delivered,21:36:00
6018,19804,17,In Transit,08:27:00
6019,12972,18,Delivered,07:02:00
6020,16194,22,Delivered,06:22:00
6021,18769,26,Delivered,19:59:00
6022,14208,27,Delivered,03:04:00
6023,13219,24,In Transit,16:14:00
6024,11392,8,Delivered,00:35:00
6025,13976,21,Delivered,00:47:00
6026,14317,29,Delivered,20:29:00
6027,17960,21,Delivered,14:01:00
6028,17345,3,Delivered,01:43:00
6029,17449,31,Delivered,23:28:00
6030,10084,27,Delivered,00:21:00
6031,10874,27,Delivered,23:16:00
6032,19606,9,In Transit,08:26:00
6033,17636,33,In Transit,03:19:00
6034,14558,33,Failed,12:28:00
6035,14501,26,In Transit,12:19:00
6036,14648,28,Delivered,11:37:00
6037,12039,31,Delivered,13:01:00
6038,19695,1,Delivered,23:42:00
6039,16910,20,Delivered,08:07:00
6040,12451,12,Delivered,09:34:00
6041,13955,17,Delivered,07:37:00
6042,12330,15,Delivered,14:53:00
6043,19125,34,Delivered,19:13:00
6044,17045,16,Delivered,05:16:00
6045,15043,4,Delivered,01:26:00
6046,19365,8,Delivered,04:08:00
6047,14747,34,Delivered,16:09:00
6048,19368,25,Failed,23:15:00
6049,19403,15,Delivered,16:59:00
6050,16492,28,Delivered,21:37:00
6051,16638,9,Delivered,17:25:00
6052,17226,2,Delivered,20:32:00
6053,12402,17,Delivered,00:19:00
6054,15521,10,Delivered,11:00:00
6055,11217,9,In Transit,23:39:00
6056,18696,31,Delivered,19:00:00
6057,16021,2,Delivered,21:25:00
6058,16866,24,Delivered,18:29:00
6059,11065,19,Delivered,07:15:00
6060,13787,17,Delivered,03:35:00
6061,14411,10,Delivered,07:16:00
6062,16860,28,Failed,17:43:00
6063,16761,28,Delivered,10:40:00
6064,15524,1,Delivered,18:14:00
6065,15997,3,Delivered,22:15:00
6066,18834,15,In Transit,14:39:00
6067,15889,10,Delivered,21:51:00
6068,12162,21,Delivered,01:53:00
6069,13009,15,In Transit,23:22:00
6070,11106,23,Delivered,22:31:00
6071,16655,14,Delivered,02:55:00
6072,10693,15,Failed,09:21:00
6073,19958,10,Delivered,13:29:00
6074,14957,9,Delivered,23:27:00
6075,16598,5,Delivered,19:31:00
6076,18481,25,Delivered,23:02:00
6077,14370,26,Delivered,12:53:00
6078,12766,8,Delivered,13:16:00
6079,13930,22,Delivered,04:48:00
6080,17135,25,Delivered,05:02:00
6081,18736,12,Delivered,03:05:00
6082,17531,9,In Transit,21:17:00
6083,17529,10,Delivered,22:08:00
6084,10629,10,In Transit,05:47:00
6085,12452,9,Delivered,07:52:00
6086,16240,26,Delivered,11:42:00
6087,17013,27,In Transit,08:30:00
6088,13825,31,Delivered,15:28:00
6089,18978,19,Delivered,07:16:00
6090,12653,6,Delivered,08:28:00
6091,19108,15,Delivered,14:31:00
6092,13744,29,Delivered,10:17:00
6093,12177,5,Failed,11:42:00
6094,19907,14,Delivered,06:33:00
6095,19264,2,In Transit,07:25:00
6096,13319,23,Delivered,06:44:00
6097,16344,19,In Transit,02:47:00
6098,12788,24,Delivered,17:47:00
6099,14106,20,In Transit,09:47:00
6100,16356,27,Delivered,18:52:00
6101,11677,24,In Transit,06:28:00
6102,13948,17,Delivered,07:29:00
6103,14445,25,Delivered,09:14:00
6104,12937,31,Delivered,01:00:00
6105,19006,28,Failed,20:29:00
6106,17767,28,Delivered,07:38:00
6107,15723,22,Delivered,04:04:00
6108,17442,5,Delivered,04:19:00
6109,12504,8,Delivered,00:32:00
6110,18483,28,Delivered,17:03:00
6111,12370,12,Delivered,19:57:00
6112,14968,25,Delivered,13:15:00
6113,15884,15,Delivered,06:15:00
6114,12218,34,In Transit,02:10:00
6115,15848,13,In Transit,15:50:00
6116,12219,8,Delivered,18:34:00
6117,13327,13,Delivered,12:06:00
6118,16734,6,Delivered,10:32:00
6119,13584,32,Delivered,15:10:00
6120,19825,21,Delivered,07:55:00
6121,13620,7,Delivered,02:03:00
6122,17708,26,Delivered,07:46:00
6123,16433,15,Delivered,02:11:00
6124,13116,23,Delivered,16:51:00
6125,10086,15,Delivered,22:24:00
6126,15974,16,Delivered,01:17:00
6127,12802,32,In Transit,16:46:00
6128,13672,18,Delivered,00:25:00
6129,13668,20,Delivered,17:54:00
6130,19795,2,Delivered,03:54:00
6131,15159,23,Delivered,12:16:00
6132,15726,30,Delivered,07:35:00
6133,14591,3,Delivered,15:04:00
6134,12020,1,Delivered,23:53:00
6135,17832,22,Delivered,02:40:00
6136,12526,29,Delivered,08:16:00
6137,18287,14,Delivered,19:53:00
6138,19207,28,Delivered,02:12:00
6139,13213,21,Delivered,04:34:00
6140,10520,32,Delivered,17:57:00
6141,15367,6,In Transit,16:31:00
6142,16763,1,Delivered,00:18:00
6143,12896,21,Delivered,17:02:00
6144,10245,4,Delivered,11:26:00
6145,15931,3,Delivered,12:33:00
6146,14715,30,Delivered,16:44:00
6147,19568,31,Delivered,23:49:00
6148,13426,34,In Transit,15:41:00
6149,16932,19,Delivered,08:00:00
6150,16721,20,Delivered,19:18:00
6151,17411,23,Delivered,04:53:00
6152,16178,25,Delivered,22:58:00
6153,17251,15,In Transit,04:27:00
6154,15510,23,In Transit,06:22:00
6155,12002,2,Delivered,05:01:00
6156,10886,15,Failed,16:46:00
6157,10870,10,Delivered,06:59:00
6158,19689,14,Delivered,13:51:00
6159,15721,27,Failed,05:43:00
6160,10357,14,Delivered,13:29:00
6161,19908,33,Delivered,00:35:00
6162,15452,1,Delivered,04:35:00
6163,18194,34,In Transit,04:32:00
6164,16439,19,In Transit,12:12:00
6165,17705,24,In Transit,19:20:00
6166,11276,4,In Transit,17:42:00
6167,11891,13,Delivered,05:22:00
6168,18687,32,Delivered,23:56:00
6169,16569,9,Delivered,13:31:00
6170,19624,16,Delivered,20:27:00
6171,13564,3,Delivered,20:01:00
6172,15788,20,Delivered,10:45:00
6173,14959,10,Delivered,18:03:00
6174,11547,22,In Transit,05:48:00
6175,12381,3,Delivered,22:12:00
6176,13824,11,In Transit,12:56:00
6177,13233,25,In Transit,17:54:00
6178,18400,8,Delivered,17:15:00
6179,13307,9,Delivered,02:15:00
6180,10493,15,Delivered,16:33:00
6181,13500,32,Delivered,08:16:00
6182,16665,3,Delivered,16:58:00
6183,11117,4,Delivered,03:41:00
6184,15638,30,Delivered,12:29:00
6185,18775,13,Delivered,19:30:00
6186,16147,21,Delivered,22:09:00
6187,19868,19,Delivered,16:03:00
6188,18776,22,Delivered,22:38:00
6189,16708,20,Failed,09:52:00
6190,19949,31,Delivered,15:11:00
6191,17966,10,In Transit,17:42:00
6192,13646,18,Delivered,09:19:00
6193,12501,20,Delivered,20:53:00
6194,15678,18,Delivered,02:44:00
6195,15242,11,Delivered,14:03:00
6196,16519,22,In Transit,13:10:00
6197,12784,18,In Transit,09:32:00
6198,16159,34,Delivered,02:06:00
6199,13810,23,Delivered,20:59:00
6200,19429,1,Delivered,14:53:00
6201,19525,10,Delivered,06:24:00
6202,18600,1,Delivered,12:38:00
6203,11697,9,In Transit,21:52:00
6204,15686,31,Delivered,06:29:00
6205,18368,7,Delivered,23:42:00
6206,15940,17,In Transit,12:39:00
6207,12053,18,Delivered,21:14:00
6208,11777,33,Delivered,10:37:00
6209,16561,4,Delivered,22:56:00
6210,13314,23,Delivered,03:12:00
6211,14782,11,Delivered,04:59:00
6212,18539,9,Delivered,04:20:00
6213,16782,30,Delivered,06:19:00
6214,11593,8,Delivered,01:13:00
6215,11724,5,Delivered,23:06:00
6216,10216,12,Delivered,00:14:00
6217,16327,1,Delivered,11:47:00
6218,18257,15,Delivered,02:29:00
6219,10491,25,Delivered,23:06:00
6220,19134,18,Delivered,05:58:00
6221,13484,26,In Transit,01:48:00
6222,15103,3,Delivered,14:28:00
6223,15188,22,Delivered,05:59:00
6224,13432,26,Delivered,00:34:00
6225,19199,19,Delivered,10:35:00
6226,17711,21,Delivered,18:23:00
6227,15514,26,In Transit,14:49:00
6228,10026,13,Delivered,07:06:00
6229,13513,24,In Transit,12:10:00
6230,12410,26,Delivered,20:42:00
6231,13271,21,Delivered,02:40:00
6232,15210,18,Delivered,04:44:00
6233,18712,15,Delivered,11:09:00
6234,11553,15,Delivered,05:23:00
6235,19198,6,Delivered,12:32:00
6236,18622,31,Delivered,17:24:00
6237,13872,28,Delivered,23:01:00
6238,13403,8,Delivered,17:08:00
6239,14530,29,Delivered,14:55:00
6240,10980,21,Delivered,23:02:00
6241,12656,17,Delivered,00:07:00
6242,11848,24,Failed,16:01:00
6243,17965,31,In Transit,00:55:00
6244,18241,34,Delivered,02:15:00
6245,17146,2,In Transit,12:15:00
6246,17300,3,In Transit,03:27:00
6247,15722,30,Delivered,23:01:00
6248,10516,8,In Transit,22:09:00
6249,18746,7,Delivered,21:00:00
6250,18298,12,Delivered,23:36:00
6251,11103,19,Delivered,03:50:00
6252,13277,26,Delivered,18:52:00
6253,17218,28,Delivered,02:11:00
6254,17390,15,Delivered,03:10:00
6255,19078,14,Delivered,23:07:00
6256,18338,14,Delivered,03:59:00
6257,13997,3,Delivered,21:20:00
6258,10195,29,Delivered,02:34:00
6259,14712,6,Delivered,01:36:00
6260,10644,23,Delivered,01:01:00
6261,19090,28,Delivered,12:12:00
6262,13286,14,Delivered,08:30:00
6263,13117,14,Delivered,23:30:00
6264,16477,20,Delivered,05:49:00
6265,13576,13,Delivered,03:54:00
6266,19024,27,Delivered,11:51:00
6267,14321,2,Delivered,07:03:00
6268,19993,24,Delivered,17:55:00
6269,12208,29,Delivered,09:37:00
6270,14553,3,In Transit,11:07:00
6271,17317,4,Delivered,15:38:00
6272,13719,2,Delivered,14:33:00
6273,10973,20,Delivered,00:01:00
6274,14580,15,Delivered,15:59:00
6275,10720,32,Delivered,06:14:00
6276,19018,1,Delivered,20:34:00
6277,16156,7,Delivered,00:34:00
6278,19431,13,Delivered,19:20:00
6279,13897,1,Delivered,15:32:00
6280,12804,14,Delivered,23:33:00
6281,12567,29,Failed,08:32:00
6282,14026,3,Delivered,08:44:00
6283,16199,24,Delivered,23:20:00
6284,10033,1,Delivered,02:59:00
6285,18308,10,In Transit,21:30:00
6286,18832,13,Failed,17:04:00
6287,19819,9,Delivered,23:29:00
6288,14064,14,Delivered,17:12:00
6289,18949,10,Delivered,11:35:00
6290,15541,23,Delivered,19:45:00
6291,11698,7,Delivered,17:53:00
6292,12793,2,Delivered,21:26:00
6293,12223,15,Delivered,07:49:00
6294,15819,9,Delivered,07:17:00
6295,19663,17,Delivered,10:23:00
6296,13765,18,Delivered,22:27:00
6297,13867,15,Delivered,15:23:00
6298,16422,18,Delivered,10:49:00
6299,19400,24,Delivered,19:04:00
6300,18939,23,Delivered,12:44:00
6301,16672,12,Delivered,18:32:00
6302,17979,23,Delivered,15:14:00
6303,13759,21,Delivered,17:48:00
6304,19775,26,In Transit,15:46:00
6305,13228,8,Failed,22:45:00
6306,17803,30,Delivered,13:36:00
6307,13924,34,In Transit,20:35:00
6308,13905,2,Delivered,20:35:00
6309,12278,5,In Transit,23:25:00
6310,16811,31,Delivered,18:21:00
6311,11402,33,Delivered,00:30:00
6312,10740,4,Delivered,07:17:00
6313,14267,6,Delivered,07:19:00
6314,19862,23,Delivered,03:23:00
6315,17353,19,Delivered,08:14:00
6316,17519,8,Delivered,12:56:00
6317,13852,13,Delivered,03:09:00
6318,18632,1,Failed,07:40:00
6319,12662,6,In Transit,00:32:00
6320,16505,7,Delivered,13:19:00
6321,19800,27,Delivered,14:07:00
6322,10675,15,In Transit,05:25:00
6323,17106,34,In Transit,18:14:00
6324,16361,23,Delivered,12:00:00
6325,13842,24,Delivered,13:59:00
6326,11816,15,Delivered,07:59:00
6327,19490,4,Delivered,20:31:00
6328,19839,17,Delivered,03:40:00
6329,19202,31,Delivered,23:56:00
6330,14654,10,Delivered,08:43:00
6331,18693,27,Delivered,22:22:00
6332,12101,6,Delivered,07:00:00
6333,17712,6,Delivered,04:40:00
6334,11674,15,In Transit,10:06:00
6335,12102,4,In Transit,18:39:00
6336,14214,7,Delivered,04:01:00
6337,16959,26,In Transit,17:25:00
6338,11549,31,Delivered,12:09:00
6339,19551,2,Delivered,06:13:00
6340,13324,28,Delivered,22:56:00
6341,19584,13,Delivered,23:24:00
6342,10356,18,Delivered,02:29:00
6343,15185,30,Delivered,11:41:00
6344,11462,11,Delivered,16:21:00
6345,17625,13,Delivered,21:15:00
6346,19386,24,Delivered,17:01:00
6347,13221,29,In Transit,04:34:00
6348,10940,5,Delivered,23:37:00
6349,15148,19,Delivered,16:54:00
6350,15924,13,Delivered,17:05:00
6351,17884,5,In Transit,04:33:00
6352,11752,14,Delivered,12:28:00
6353,19469,22,Delivered,18:37:00
6354,17598,9,Delivered,04:42:00
6355,11773,26,Delivered,20:27:00
6356,11197,5,Delivered,18:53:00
6357,11879,29,Delivered,20:03:00
6358,12669,22,Delivered,14:47:00
6359,13172,3,Delivered,16:13:00
6360,12017,28,Delivered,13:47:00
6361,12006,14,Delivered,09:25:00
6362,18273,14,Delivered,12:00:00
6363,13894,11,Failed,16:27:00
6364,19992,9,Delivered,07:02:00
6365,13238,6,Delivered,20:16:00
6366,14425,1,Delivered,23:11:00
6367,14745,25,Delivered,11:03:00
6368,12079,16,In Transit,16:43:00
6369,15220,15,Delivered,07:45:00
6370,10397,34,Delivered,12:02:00
6371,12789,17,Delivered,02:03:00
6372,18878,3,Delivered,06:35:00
6373,18639,3,In Transit,21:14:00
6374,14073,17,Delivered,03:25:00
6375,15575,1,Delivered,12:06:00
6376,18370,7,Delivered,12:06:00
6377,19508,26,Failed,06:12:00
6378,15356,19,In Transit,08:36:00
6379,17234,30,Delivered,11:11:00
6380,19484,14,Delivered,21:20:00
6381,16821,13,Delivered,16:57:00
6382,11520,20,Delivered,21:18:00
6383,18197,26,In Transit,04:51:00
6384,11379,27,In Transit,15:46:00
6385,15673,25,Delivered,06:44:00
6386,11024,9,Delivered,11:49:00
6387,12588,12,Delivered,05:54:00
6388,17043,10,Delivered,20:31:00
6389,15622,6,Delivered,17:32:00
6390,17638,34,Delivered,18:50:00
6391,15009,19,In Transit,14:41:00
6392,12858,6,Delivered,21:54:00
6393,18255,2,Delivered,15:59:00
6394,15772,15,Delivered,07:25:00
6395,15843,17,Delivered,18:31:00
6396,18028,16,Delivered,22:18:00
6397,15833,28,Delivered,14:47:00
6398,11630,21,In Transit,04:14:00
6399,14889,8,In Transit,06:14:00
6400,14527,10,Delivered,02:20:00
6401,13524,10,Delivered,10:54:00
6402,15905,10,Delivered,21:53:00
6403,17782,9,Delivered,04:01:00
6404,13608,28,Delivered,08:12:00
6405,19419,24,Delivered,07:48:00
6406,15221,19,Delivered,14:32:00
6407,10235,33,Delivered,02:16:00
6408,17756,4,Delivered,22:52:00
6409,13797,3,In Transit,14:07:00
6410,14119,12,Delivered,22:11:00
6411,16319,18,In Transit,19:28:00
6412,15002,23,Failed,06:40:00
6413,13801,20,Delivered,19:15:00
6414,17810,6,Delivered,22:38:00
6415,13900,34,Delivered,20:47:00
6416,15025,2,Delivered,02:43:00
6417,11949,30,Delivered,03:53:00
6418,16362,9,Delivered,07:52:00
6419,10471,27,Delivered,02:24:00
6420,19945,34,Delivered,03:42:00
6421,13493,24,Delivered,04:16:00
6422,16092,17,Delivered,20:11:00
6423,12672,29,Delivered,18:34:00
6424,19801,12,Delivered,05:27:00
6425,12225,31,Delivered,18:40:00
6426,11107,9,Delivered,20:02:00
6427,12189,19,Delivered,08:51:00
6428,10819,17,Delivered,01:01:00
6429,15572,2,Delivered,10:52:00
